"";"Sensor: Sensor (#2, 79)";"";"";"";"";"";"";
"";"Irradiation (W/m2)";"Module temperature (°C)";"Ambient temperature (°C)";"Wind velocity (m/s)";"Insolation (Wh/m2)";"Status";"Etotal_C (WattEver)";
"2025-12-08 00:00:00";"0";"23";"22";"0.000";"0";"0";"0";
"2025-12-08 00:05:00";"0";"23";"22";"0.000";"0";"0";"0";
"2025-12-08 00:10:00";"0";"23";"22";"0.000";"0";"0";"0";
"2025-12-08 00:15:00";"0";"23";"22";"0.000";"0";"0";"0";
"2025-12-08 00:20:00";"0";"23";"22";"0.000";"0";"0";"0";
"2025-12-08 00:25:00";"0";"23";"22";"0.000";"0";"0";"0";
"2025-12-08 00:30:00";"0";"23";"22";"0.000";"0";"0";"0";
"2025-12-08 00:35:00";"0";"23";"22";"0.000";"0";"0";"0";
"2025-12-08 00:40:00";"0";"23";"22";"0.000";"0";"0";"0";
"2025-12-08 00:45:00";"0";"23";"22";"0.000";"0";"0";"0";
"2025-12-08 00:50:00";"0";"23";"22";"0.000";"0";"0";"0";
"2025-12-08 00:55:00";"0";"23";"22";"0.000";"0";"0";"0";
"2025-12-08 01:00:00";"0";"23";"22";"0.000";"0";"0";"0";
"2025-12-08 01:05:00";"0";"23";"22";"0.000";"0";"0";"0";
"2025-12-08 01:10:00";"0";"23";"22";"0.000";"0";"0";"0";
"2025-12-08 01:15:00";"0";"23";"22";"0.000";"0";"0";"0";
"2025-12-08 01:20:00";"0";"23";"22";"0.000";"0";"0";"0";
"2025-12-08 01:25:00";"0";"23";"22";"0.000";"0";"0";"0";
"2025-12-08 01:30:00";"0";"23";"22";"0.000";"0";"0";"0";
"2025-12-08 01:35:00";"0";"23";"22";"0.000";"0";"0";"0";
"2025-12-08 01:40:00";"0";"23";"22";"0.000";"0";"0";"0";
"2025-12-08 01:45:00";"0";"23";"22";"0.000";"0";"0";"0";
"2025-12-08 01:50:00";"0";"22";"22";"0.000";"0";"0";"0";
"2025-12-08 01:55:00";"0";"22";"22";"0.000";"0";"0";"0";
"2025-12-08 02:00:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 02:05:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 02:10:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 02:15:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 02:20:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 02:25:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 02:30:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 02:35:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 02:40:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 02:45:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 02:50:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 02:55:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 03:00:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 03:05:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 03:10:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 03:15:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 03:20:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 03:25:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 03:30:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 03:35:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 03:40:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 03:45:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 03:50:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 03:55:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 04:00:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 04:05:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 04:10:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 04:15:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 04:20:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 04:25:00";"0";"23";"21";"0.000";"0";"0";"0";
"2025-12-08 04:30:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 04:35:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 04:40:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 04:45:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 04:50:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 04:55:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 05:00:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 05:05:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 05:10:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 05:15:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 05:20:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-08 05:25:00";"0";"22";"21";"0.000";"0";"0";"90";
"2025-12-08 05:30:00";"1";"22";"21";"0.000";"0";"0";"524";
"2025-12-08 05:35:00";"3";"22";"21";"0.000";"0";"0";"1682";
"2025-12-08 05:40:00";"6";"22";"21";"0.000";"1";"0";"3731";
"2025-12-08 05:45:00";"10";"22";"21";"0.000";"1";"0";"6890";
"2025-12-08 05:50:00";"14";"22";"21";"0.000";"3";"0";"11197";
"2025-12-08 05:55:00";"19";"22";"21";"0.000";"4";"0";"16996";
"2025-12-08 06:00:00";"26";"22";"21";"0.000";"6";"0";"24808";
"2025-12-08 06:05:00";"33";"23";"21";"0.000";"9";"0";"34930";
"2025-12-08 06:10:00";"41";"23";"21";"0.000";"13";"0";"47333";
"2025-12-08 06:15:00";"48";"23";"21";"0.000";"17";"0";"62052";
"2025-12-08 06:20:00";"57";"23";"21";"0.000";"22";"0";"79337";
"2025-12-08 06:25:00";"67";"24";"21";"0.000";"27";"0";"99505";
"2025-12-08 06:30:00";"76";"24";"21";"0.000";"34";"0";"122666";
"2025-12-08 06:35:00";"87";"25";"21";"0.000";"41";"0";"148950";
"2025-12-08 06:40:00";"99";"25";"21";"0.000";"49";"0";"178958";
"2025-12-08 06:45:00";"112";"26";"21";"0.000";"59";"0";"212580";
"2025-12-08 06:50:00";"126";"26";"21";"0.000";"69";"0";"250705";
"2025-12-08 06:55:00";"142";"27";"21";"0.000";"81";"0";"293460";
"2025-12-08 07:00:00";"160";"28";"22";"0.000";"94";"0";"341532";
"2025-12-08 07:05:00";"178";"29";"22";"0.000";"109";"0";"395098";
"2025-12-08 07:10:00";"196";"29";"22";"0.000";"126";"0";"454275";
"2025-12-08 07:15:00";"207";"30";"23";"0.000";"143";"0";"516227";
"2025-12-08 07:20:00";"215";"31";"23";"0.000";"161";"0";"581060";
"2025-12-08 07:25:00";"218";"32";"23";"0.000";"179";"0";"646701";
"2025-12-08 07:30:00";"226";"32";"23";"0.000";"198";"0";"714789";
"2025-12-08 07:35:00";"238";"33";"24";"0.000";"218";"0";"786295";
"2025-12-08 07:40:00";"250";"34";"24";"0.000";"239";"0";"861430";
"2025-12-08 07:45:00";"255";"34";"25";"0.000";"260";"0";"938201";
"2025-12-08 07:50:00";"291";"34";"25";"0.000";"284";"0";"1025734";
"2025-12-08 07:55:00";"312";"36";"25";"0.000";"310";"0";"1119573";
"2025-12-08 08:00:00";"295";"36";"25";"0.000";"335";"0";"1207795";
"2025-12-08 08:05:00";"313";"36";"26";"0.000";"361";"0";"1302279";
"2025-12-08 08:10:00";"331";"37";"26";"0.000";"389";"0";"1401797";
"2025-12-08 08:15:00";"300";"37";"26";"0.000";"414";"0";"1492000";
"2025-12-08 08:20:00";"281";"36";"26";"0.000";"437";"0";"1576374";
"2025-12-08 08:25:00";"298";"37";"26";"0.000";"462";"0";"1665814";
"2025-12-08 08:30:00";"286";"38";"26";"0.000";"486";"0";"1751883";
"2025-12-08 08:35:00";"297";"37";"26";"0.000";"511";"0";"1841305";
"2025-12-08 08:40:00";"315";"38";"26";"0.000";"537";"0";"1935624";
"2025-12-08 08:45:00";"362";"38";"26";"0.000";"567";"0";"2044490";
"2025-12-08 08:50:00";"403";"38";"26";"0.000";"601";"0";"2165846";
"2025-12-08 08:55:00";"444";"40";"26";"0.000";"638";"0";"2298694";
"2025-12-08 09:00:00";"483";"42";"27";"0.000";"678";"0";"2443652";
"2025-12-08 09:05:00";"508";"42";"27";"0.000";"721";"0";"2596878";
"2025-12-08 09:10:00";"531";"42";"27";"0.000";"765";"0";"2755919";
"2025-12-08 09:15:00";"591";"44";"28";"0.000";"814";"0";"2933439";
"2025-12-08 09:20:00";"629";"45";"28";"0.000";"867";"0";"3122259";
"2025-12-08 09:25:00";"655";"47";"28";"0.000";"922";"0";"3319614";
"2025-12-08 09:30:00";"660";"46";"29";"0.000";"976";"0";"3517171";
"2025-12-08 09:35:00";"660";"47";"29";"0.000";"1031";"0";"3715159";
"2025-12-08 09:40:00";"679";"48";"30";"0.000";"1088";"0";"3918923";
"2025-12-08 09:45:00";"687";"49";"30";"0.000";"1146";"0";"4125698";
"2025-12-08 09:50:00";"687";"48";"30";"0.000";"1203";"0";"4331209";
"2025-12-08 09:55:00";"755";"50";"31";"0.000";"1266";"0";"4559264";
"2025-12-08 10:00:00";"832";"52";"31";"0.000";"1335";"0";"4808331";
"2025-12-08 10:05:00";"826";"52";"31";"0.000";"1404";"0";"5056009";
"2025-12-08 10:10:00";"812";"51";"31";"0.000";"1472";"0";"5299571";
"2025-12-08 10:15:00";"851";"51";"31";"0.000";"1543";"0";"5555084";
"2025-12-08 10:20:00";"766";"52";"31";"0.000";"1606";"0";"5784911";
"2025-12-08 10:25:00";"776";"53";"31";"0.000";"1671";"0";"6017036";
"2025-12-08 10:30:00";"667";"48";"31";"0.000";"1727";"0";"6218112";
"2025-12-08 10:35:00";"607";"46";"31";"0.000";"1777";"0";"6399798";
"2025-12-08 10:40:00";"798";"47";"30";"0.000";"1844";"0";"6639427";
"2025-12-08 10:45:00";"893";"48";"30";"0.000";"1917";"0";"6903809";
"2025-12-08 10:50:00";"578";"46";"30";"0.000";"1966";"0";"7077708";
"2025-12-08 10:55:00";"762";"46";"30";"0.000";"2030";"0";"7308427";
"2025-12-08 11:00:00";"1007";"50";"30";"0.000";"2113";"0";"7610367";
"2025-12-08 11:05:00";"1058";"52";"30";"0.000";"2202";"0";"7927811";
"2025-12-08 11:10:00";"856";"54";"30";"0.000";"2273";"0";"8185096";
"2025-12-08 11:15:00";"494";"50";"31";"0.000";"2314";"0";"8331567";
"2025-12-08 11:20:00";"263";"42";"31";"0.000";"2336";"0";"8410954";
"2025-12-08 11:25:00";"224";"38";"30";"0.000";"2355";"0";"8478076";
"2025-12-08 11:30:00";"264";"35";"28";"0.000";"2377";"0";"8557233";
"2025-12-08 11:35:00";"330";"36";"28";"0.000";"2404";"0";"8655950";
"2025-12-08 11:40:00";"256";"35";"27";"0.000";"2425";"0";"8732498";
"2025-12-08 11:45:00";"300";"34";"27";"0.000";"2450";"0";"8823106";
"2025-12-08 11:50:00";"388";"35";"27";"0.000";"2483";"0";"8939142";
"2025-12-08 11:55:00";"501";"37";"27";"0.000";"2525";"0";"9091443";
"2025-12-08 12:00:00";"464";"39";"27";"0.000";"2564";"0";"9231181";
"2025-12-08 12:05:00";"607";"41";"28";"0.000";"2615";"0";"9416875";
"2025-12-08 12:10:00";"484";"44";"28";"0.000";"2656";"0";"9562215";
"2025-12-08 12:15:00";"608";"43";"29";"0.000";"2706";"0";"9744050";
"2025-12-08 12:20:00";"490";"43";"29";"0.000";"2747";"0";"9891050";
"2025-12-08 12:25:00";"611";"43";"29";"0.000";"2798";"0";"10075373";
"2025-12-08 12:30:00";"604";"45";"30";"0.000";"2849";"0";"10256729";
"2025-12-08 12:35:00";"548";"48";"31";"0.000";"2894";"0";"10418682";
"2025-12-08 12:40:00";"336";"42";"30";"0.000";"2922";"0";"10519893";
"2025-12-08 12:45:00";"291";"38";"29";"0.000";"2946";"0";"10606572";
"2025-12-08 12:50:00";"260";"35";"28";"0.000";"2967";"0";"10684625";
"2025-12-08 12:55:00";"322";"35";"27";"0.000";"2995";"0";"10782005";
"2025-12-08 13:00:00";"346";"36";"27";"0.000";"3023";"0";"10885933";
"2025-12-08 13:05:00";"299";"36";"27";"0.000";"3049";"0";"10976631";
"2025-12-08 13:10:00";"211";"34";"27";"0.000";"3066";"0";"11040044";
"2025-12-08 13:15:00";"95";"32";"27";"0.000";"3074";"0";"11068442";
"2025-12-08 13:20:00";"69";"30";"26";"0.000";"3080";"0";"11089506";
"2025-12-08 13:25:00";"100";"30";"25";"0.000";"3088";"0";"11119487";
"2025-12-08 13:30:00";"130";"29";"25";"0.000";"3099";"0";"11158843";
"2025-12-08 13:35:00";"181";"30";"25";"0.000";"3114";"0";"11213421";
"2025-12-08 13:40:00";"256";"31";"25";"0.000";"3136";"0";"11290760";
"2025-12-08 13:45:00";"298";"32";"25";"0.000";"3161";"0";"11380207";
"2025-12-08 13:50:00";"312";"34";"25";"0.000";"3187";"0";"11474330";
"2025-12-08 13:55:00";"323";"34";"26";"0.000";"3214";"0";"11571345";
"2025-12-08 14:00:00";"325";"34";"26";"0.000";"3241";"0";"11668904";
"2025-12-08 14:05:00";"277";"32";"26";"0.000";"3264";"0";"11751502";
"2025-12-08 14:10:00";"222";"31";"25";"0.000";"3282";"0";"11818348";
"2025-12-08 14:15:00";"170";"30";"25";"0.000";"3297";"0";"11869302";
"2025-12-08 14:20:00";"131";"29";"25";"0.000";"3307";"0";"11908634";
"2025-12-08 14:25:00";"103";"29";"25";"0.000";"3316";"0";"11939491";
"2025-12-08 14:30:00";"95";"28";"25";"0.000";"3324";"0";"11967989";
"2025-12-08 14:35:00";"102";"28";"24";"0.000";"3332";"0";"11998779";
"2025-12-08 14:40:00";"93";"28";"24";"0.000";"3340";"0";"12026818";
"2025-12-08 14:45:00";"77";"28";"24";"0.000";"3347";"0";"12050076";
"2025-12-08 14:50:00";"98";"28";"24";"0.000";"3355";"0";"12079781";
"2025-12-08 14:55:00";"120";"29";"24";"0.000";"3365";"0";"12115890";
"2025-12-08 15:00:00";"126";"29";"24";"0.000";"3375";"0";"12153579";
"2025-12-08 15:05:00";"127";"29";"25";"0.000";"3386";"0";"12191827";
"2025-12-08 15:10:00";"130";"30";"25";"0.000";"3397";"0";"12231002";
"2025-12-08 15:15:00";"118";"30";"25";"0.000";"3407";"0";"12266314";
"2025-12-08 15:20:00";"78";"29";"25";"0.000";"3413";"0";"12289726";
"2025-12-08 15:25:00";"73";"29";"25";"0.000";"3419";"0";"12311846";
"2025-12-08 15:30:00";"94";"29";"25";"0.000";"3427";"0";"12340000";
"2025-12-08 15:35:00";"92";"29";"25";"0.000";"3435";"0";"12367675";
"2025-12-08 15:40:00";"96";"29";"25";"0.000";"3443";"0";"12396619";
"2025-12-08 15:45:00";"102";"29";"25";"0.000";"3452";"0";"12427605";
"2025-12-08 15:50:00";"101";"29";"25";"0.000";"3460";"0";"12457883";
"2025-12-08 15:55:00";"86";"28";"25";"0.000";"3467";"0";"12483830";
"2025-12-08 16:00:00";"84";"28";"25";"0.000";"3474";"0";"12509066";
"2025-12-08 16:05:00";"90";"28";"25";"0.000";"3482";"0";"12536136";
"2025-12-08 16:10:00";"75";"28";"25";"0.000";"3488";"0";"12558754";
"2025-12-08 16:15:00";"67";"28";"25";"0.000";"3494";"0";"12578990";
"2025-12-08 16:20:00";"69";"28";"25";"0.000";"3499";"0";"12599820";
"2025-12-08 16:25:00";"72";"28";"25";"0.000";"3505";"0";"12621588";
"2025-12-08 16:30:00";"67";"27";"24";"0.000";"3511";"0";"12641768";
"2025-12-08 16:35:00";"58";"27";"24";"0.000";"3516";"0";"12659169";
"2025-12-08 16:40:00";"45";"27";"24";"0.000";"3520";"0";"12672803";
"2025-12-08 16:45:00";"37";"27";"24";"0.000";"3523";"0";"12683963";
"2025-12-08 16:50:00";"30";"26";"24";"0.000";"3525";"0";"12693221";
"2025-12-08 16:55:00";"22";"26";"24";"0.000";"3527";"0";"12700102";
"2025-12-08 17:00:00";"13";"26";"24";"0.000";"3528";"0";"12704073";
"2025-12-08 17:05:00";"7";"26";"24";"0.000";"3529";"0";"12706195";
"2025-12-08 17:10:00";"5";"26";"24";"0.000";"3529";"0";"12707730";
"2025-12-08 17:15:00";"5";"26";"24";"0.000";"3530";"0";"12709230";
"2025-12-08 17:20:00";"4";"26";"24";"0.000";"3530";"0";"12710715";
"2025-12-08 17:25:00";"4";"26";"24";"0.000";"3531";"0";"12712090";
"2025-12-08 17:30:00";"3";"25";"24";"0.000";"3531";"0";"12713278";
"2025-12-08 17:35:00";"2";"25";"24";"0.000";"3531";"0";"12714160";
"2025-12-08 17:40:00";"1";"24";"23";"0.000";"3531";"0";"12714581";
"2025-12-08 17:45:00";"0";"23";"23";"0.000";"3531";"0";"12714701";
"2025-12-08 17:50:00";"0";"23";"23";"0.000";"3531";"0";"12714701";
"2025-12-08 17:55:00";"0";"23";"23";"0.000";"3531";"0";"12714701";
"2025-12-08 18:00:00";"0";"24";"23";"0.000";"3531";"0";"12714701";
"2025-12-08 18:05:00";"0";"24";"23";"0.000";"3531";"0";"12714701";
"2025-12-08 18:10:00";"0";"24";"23";"0.000";"3531";"0";"12714701";
"2025-12-08 18:15:00";"0";"24";"23";"0.000";"3531";"0";"12714701";
"2025-12-08 18:20:00";"0";"23";"23";"0.000";"3531";"0";"12714701";
"2025-12-08 18:25:00";"0";"23";"23";"0.000";"3531";"0";"12714701";
"2025-12-08 18:30:00";"0";"23";"23";"0.000";"3531";"0";"12714701";
"2025-12-08 18:35:00";"0";"22";"23";"0.000";"3531";"0";"12714701";
"2025-12-08 18:40:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 18:45:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 18:50:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 18:55:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 19:00:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 19:05:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 19:10:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 19:15:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 19:20:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 19:25:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 19:30:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 19:35:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 19:40:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 19:45:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 19:50:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 19:55:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 20:00:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 20:05:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 20:10:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 20:15:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 20:20:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 20:25:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 20:30:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 20:35:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 20:40:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 20:45:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 20:50:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 20:55:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 21:00:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 21:05:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 21:10:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 21:15:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 21:20:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 21:25:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 21:30:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 21:35:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 21:40:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 21:45:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 21:50:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 21:55:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 22:00:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 22:05:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 22:10:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 22:15:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 22:20:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 22:25:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 22:30:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 22:35:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 22:40:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 22:45:00";"0";"22";"22";"0.000";"3531";"0";"12714701";
"2025-12-08 22:50:00";"0";"22";"21";"0.000";"3531";"0";"12714701";
"2025-12-08 22:55:00";"0";"22";"21";"0.000";"3531";"0";"12714701";
"2025-12-08 23:00:00";"0";"22";"21";"0.000";"3531";"0";"12714701";
"2025-12-08 23:05:00";"0";"21";"21";"0.000";"3531";"0";"12714701";
"2025-12-08 23:10:00";"0";"21";"21";"0.000";"3531";"0";"12714701";
"2025-12-08 23:15:00";"0";"21";"21";"0.000";"3531";"0";"12714701";
"2025-12-08 23:20:00";"0";"21";"21";"0.000";"3531";"0";"12714701";
"2025-12-08 23:25:00";"0";"21";"21";"0.000";"3531";"0";"12714701";
"2025-12-08 23:30:00";"0";"21";"21";"0.000";"3531";"0";"12714701";
"2025-12-08 23:35:00";"0";"21";"21";"0.000";"3531";"0";"12714701";
"2025-12-08 23:40:00";"0";"21";"21";"0.000";"3531";"0";"12714701";
"2025-12-08 23:45:00";"0";"21";"21";"0.000";"3531";"0";"12714701";
"2025-12-08 23:50:00";"0";"22";"21";"0.000";"3531";"0";"12714701";
"2025-12-08 23:55:00";"0";"22";"21";"0.000";"3531";"0";"12714701";

"";"Sensor: Sensor (#2, 79)";"";"";"";"";"";"";
"";"Irradiation (W/m2)";"Module temperature (°C)";"Ambient temperature (°C)";"Wind velocity (m/s)";"Insolation (Wh/m2)";"Status";"Etotal_C (WattEver)";
"2025-12-09 00:00:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-09 00:05:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-09 00:10:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-09 00:15:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-09 00:20:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-09 00:25:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-09 00:30:00";"0";"21";"21";"0.000";"0";"0";"0";
"2025-12-09 00:35:00";"0";"21";"21";"0.000";"0";"0";"0";
"2025-12-09 00:40:00";"0";"21";"21";"0.000";"0";"0";"0";
"2025-12-09 00:45:00";"0";"21";"21";"0.000";"0";"0";"0";
"2025-12-09 00:50:00";"0";"21";"21";"0.000";"0";"0";"0";
"2025-12-09 00:55:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-09 01:00:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-09 01:05:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-09 01:10:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-09 01:15:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-09 01:20:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-09 01:25:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-09 01:30:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-09 01:35:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-09 01:40:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-09 01:45:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-09 01:50:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-09 01:55:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-09 02:00:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-09 02:05:00";"0";"21";"21";"0.000";"0";"0";"0";
"2025-12-09 02:10:00";"0";"21";"21";"0.000";"0";"0";"0";
"2025-12-09 02:15:00";"0";"21";"21";"0.000";"0";"0";"0";
"2025-12-09 02:20:00";"0";"21";"21";"0.000";"0";"0";"0";
"2025-12-09 02:25:00";"0";"21";"21";"0.000";"0";"0";"0";
"2025-12-09 02:30:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-09 02:35:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-09 02:40:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-09 02:45:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-09 02:50:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-09 02:55:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-09 03:00:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-09 03:05:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-09 03:10:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-09 03:15:00";"0";"22";"21";"0.000";"0";"0";"0";
"2025-12-09 03:20:00";"0";"21";"21";"0.000";"0";"0";"0";
"2025-12-09 03:25:00";"0";"21";"21";"0.000";"0";"0";"0";
"2025-12-09 03:30:00";"0";"21";"21";"0.000";"0";"0";"0";
"2025-12-09 03:35:00";"0";"21";"21";"0.000";"0";"0";"0";
"2025-12-09 03:40:00";"0";"21";"21";"0.000";"0";"0";"0";
"2025-12-09 03:45:00";"0";"21";"21";"0.000";"0";"0";"0";
"2025-12-09 03:50:00";"0";"21";"21";"0.000";"0";"0";"0";
"2025-12-09 03:55:00";"0";"21";"21";"0.000";"0";"0";"0";
"2025-12-09 04:00:00";"0";"21";"21";"0.000";"0";"0";"0";
"2025-12-09 04:05:00";"0";"21";"20";"0.000";"0";"0";"0";
"2025-12-09 04:10:00";"0";"21";"20";"0.000";"0";"0";"0";
"2025-12-09 04:15:00";"0";"21";"20";"0.000";"0";"0";"0";
"2025-12-09 04:20:00";"0";"21";"20";"0.000";"0";"0";"0";
"2025-12-09 04:25:00";"0";"20";"20";"0.000";"0";"0";"0";
"2025-12-09 04:30:00";"0";"20";"20";"0.000";"0";"0";"0";
"2025-12-09 04:35:00";"0";"20";"20";"0.000";"0";"0";"0";
"2025-12-09 04:40:00";"0";"21";"20";"0.000";"0";"0";"0";
"2025-12-09 04:45:00";"0";"21";"20";"0.000";"0";"0";"0";
